53.756,411.49
43.299,399.49
75.608,412.79
48.232,399.04
67.256,412.62
66.943,408.79
88.86,400.36
65.896,393.84
61.515,392.06
68.947,399.79
69.047,398.11
67.289,398.41
60.503,412.33
54.363,399.52
69.754,413.93
53.16,397.18
56.267,412.22
79.901,397.27
62.4,404.26
65.185,412.2
